date,open,close,daily_return,average_daily_return,max_daily_return,min_daily_return,daily_return_CumSal,volume,ticker
2016-10-25,816.68,807.67,-1.1032472939217308,0.22420632962475015,2.6676125336295793,-1.1032472939217308,1.5884102936734676,1576404,GOOG
2016-10-25,60.85,60.99,0.2300739523418251,0.993611479730746,3.307464892830745,0.2300739523418251,18.679477889804016,35137164,MSFT
2016-10-24,349.32,343.14,-1.7691514943318467,0.17944026536326035,3.7882547559966873,-1.7691514943318467,15.413119008199747,987940,BLK
2016-10-24,117.1,117.65,0.4696840307429645,1.2406967483123161,3.2439934079278294,0.4696840307429645,7.184566713426818,23538673,AAPL
2016-10-24,201.0,202.76,0.8756218905472593,2.5862090038284964,6.224532224532224,0.8756218905472593,-28.161888687446453,2751562,TSLA
2016-10-24,804.9,813.11,1.0200024847807225,1.485581973680184,2.6676125336295793,1.0200024847807225,2.6916575875951985,1697514,GOOG
2016-10-24,59.94,61.0,1.768435101768439,2.119713320546538,3.307464892830745,1.768435101768439,18.44940393746219,54066978,MSFT
2016-10-21,345.43,345.55,0.03473931042468939,0.9206357449698918,3.7882547559966873,0.03473931042468939,17.182270502531594,906905,BLK
2016-10-21,116.81,116.6,-0.17977912849927913,0.6773147125597445,3.2439934079278294,-0.17977912849927913,6.714882682683854,23192665,AAPL
2016-10-21,198.6,200.09,0.7502517623363592,2.4369478529174606,6.224532224532224,0.7502517623363592,-29.03751057799371,2943402,TSLA
2016-10-21,795.0,799.37,0.5496855345911955,1.1553619431085362,2.6676125336295793,0.5496855345911955,1.671655102814476,1266181,GOOG
2016-10-21,60.28,59.66,-1.0285335102853428,0.30219067871721145,3.307464892830745,-1.0285335102853428,16.68096883569375,80032206,MSFT
2016-10-20,352.61,349.17,-0.9755820878591072,0.3800113087663511,3.7882547559966873,-0.9755820878591072,17.147531192106904,1139050,BLK
2016-10-20,116.86,117.06,0.17114495978093688,0.9369513574042474,3.2439934079278294,0.17114495978093688,6.894661811183133,24125801,AAPL
2016-10-20,202.12,199.1,-1.4941618840292945,0.754294259584863,6.224532224532224,-1.4941618840292945,-29.78776234033007,5072877,TSLA
2016-10-20,803.3,796.97,-0.7879995020540181,0.3131768009091732,2.6676125336295793,-0.7879995020540181,1.1219695682232804,1757528,GOOG
2016-10-20,57.5,57.25,-0.43478260869565216,0.46402826029301,3.307464892830745,-0.43478260869565216,17.709502345979093,49455612,MSFT
2016-10-19,356.74,352.72,-1.126871110612766,0.32751599431005385,3.7882547559966873,-1.126871110612766,18.12311327996601,813723,BLK
2016-10-19,117.25,117.12,-0.11087420042643537,0.734595715767777,3.2439934079278294,-0.11087420042643537,6.723516851402197,20034594,AAPL
2016-10-19,199.74,203.56,1.9124862321017289,3.3193070317178113,6.224532224532224,1.9124862321017289,-28.293600456300773,6991183,TSLA
2016-10-19,798.86,801.56,0.3379816238139263,1.0086846775342309,2.6676125336295793,0.3379816238139263,1.9099690702772985,1766798,GOOG
2016-10-19,57.47,57.53,0.10440229685053468,0.9135446062688223,3.307464892830745,0.10440229685053468,18.144284954674745,22878397,MSFT
2016-10-18,355.5,356.59,0.3066104078762236,1.2159457160533755,3.7882547559966873,0.3066104078762236,19.249984390578774,704718,BLK
2016-10-18,118.18,117.47,-0.6007784735149838,0.49139374579903794,3.2439934079278294,-0.6007784735149838,6.834391051828632,24553478,AAPL
2016-10-18,195.99,199.1,1.5868156538598834,3.0581625311701197,6.224532224532224,1.5868156538598834,-30.2060866884025,5680475,TSLA
2016-10-18,787.85,795.26,0.9405343656787419,1.3806396758771482,2.6676125336295793,0.9405343656787419,1.571987446463372,2056903,GOOG
2016-10-18,57.53,57.66,0.22596905962105934,0.9860855736512394,3.307464892830745,0.22596905962105934,18.03988265782421,19149538,MSFT
2016-10-17,355.42,354.6,-0.2307129593157372,0.7330741375510584,3.7882547559966873,-0.2307129593157372,18.94337398270255,624239,BLK
2016-10-17,117.33,117.55,0.18750532685587562,0.9438505141395926,3.2439934079278294,0.18750532685587562,7.435169525343616,23624896,AAPL
2016-10-17,197.05,193.96,-1.5681299162649092,0.7297766136327508,6.224532224532224,-1.5681299162649092,-31.792902342262384,4554080,TSLA
2016-10-17,779.8,779.96,0.0205180815593847,0.7725002407655368,2.6676125336295793,0.0205180815593847,0.6314530807846302,1092973,GOOG
2016-10-17,57.36,57.22,-0.2440725244072534,0.6249922186410161,3.307464892830745,-0.2440725244072534,17.81391359820315,23830014,MSFT
2016-10-14,354.8,354.91,0.031003382187151533,0.9065291395186449,3.7882547559966873,0.031003382187151533,19.17408694201829,790278,BLK
2016-10-14,117.88,117.63,-0.21208008143875126,0.6607519010707148,3.2439934079278294,-0.21208008143875126,7.24766419848774,35652191,AAPL
2016-10-14,200.66,196.51,-2.068175022425997,0.5756721073019857,6.224532224532224,-2.068175022425997,-30.224772425997475,4269850,TSLA
2016-10-14,781.65,778.53,-0.39915563231625467,0.4868794750565987,2.6676125336295793,-0.39915563231625467,0.6109349992252455,852487,GOOG
2016-10-14,57.12,57.42,0.5252100840336209,1.2370686351220854,3.307464892830745,0.5252100840336209,18.057986122610405,27402451,MSFT
2016-10-13,348.52,349.34,0.23528061517272847,1.0961220014766448,3.7882547559966873,0.23528061517272847,19.143083559831137,576439,BLK
2016-10-13,116.79,116.98,0.1626851614008029,0.9040451661055035,3.2439934079278294,0.1626851614008029,7.4597442799264915,35192406,AAPL
2016-10-13,200.5,200.24,-0.12967581047381094,1.648026898793766,6.224532224532224,-0.12967581047381094,-28.156597403571478,2495413,TSLA
2016-10-13,781.22,778.19,-0.3878548936279118,0.5025501911700446,2.6676125336295793,-0.3878548936279118,1.0100906315415001,1365277,GOOG
2016-10-13,56.7,56.92,0.3880070546737193,1.1042546993749622,3.307464892830745,0.3880070546737193,17.532776038576785,25313748,MSFT
2016-10-12,352.47,351.1,-0.38868556189179343,0.6230133516021156,3.7882547559966873,-0.38868556189179343,18.907802944658407,500433,BLK
2016-10-12,117.35,117.34,-0.00852151682998799,0.7935016460149882,3.2439934079278294,-0.00852151682998799,7.297059118525689,37586787,AAPL
2016-10-12,200.95,201.51,0.27867628763374086,1.97162772976721,6.224532224532224,0.27867628763374086,-28.02692159309767,1970689,TSLA
2016-10-12,783.76,786.14,0.30366438705726184,0.9566388919199865,2.6676125336295793,0.30366438705726184,1.397945525169412,937435,GOOG
2016-10-12,57.11,57.11,0.0,0.8032390661838783,3.307464892830745,0.0,17.144768983903067,22177464,MSFT
2016-10-11,357.26,351.87,-1.5087051447125304,0.23528695221116117,3.7882547559966873,-1.5087051447125304,19.2964885065502,557318,BLK
2016-10-11,117.7,116.3,-1.1894647408666148,0.31252307617610753,3.2439934079278294,-1.1894647408666148,7.3055806353556765,64041043,AAPL
2016-10-11,201.85,200.1,-0.8669804310131287,1.0026641692745148,6.224532224532224,-0.8669804310131287,-28.30559788073141,2328422,TSLA
2016-10-11,786.66,783.07,-0.45635979965930873,0.44121473957120416,2.6676125336295793,-0.45635979965930873,1.09428113811215,1372461,GOOG
2016-10-11,57.89,57.19,-1.2091898428053254,0.22147847553309435,3.307464892830745,-1.2091898428053254,17.144768983903067,26497418,MSFT
2016-10-10,360.01,358.8,-0.33610177495069016,0.6528453234023875,3.7882547559966873,-0.33610177495069016,20.80519365126273,461423,BLK
2016-10-10,115.02,116.05,0.8954964354025396,1.5757373771241105,3.2439934079278294,0.8954964354025396,8.495045376222292,36235956,AAPL
2016-10-10,201.35,200.95,-0.1986590514030324,1.6020479697730023,6.224532224532224,-0.1986590514030324,-27.43861744971828,3316297,TSLA
2016-10-10,777.71,785.94,1.0582350747708036,1.5132568210052288,2.6676125336295793,1.0582350747708036,1.5506409377714587,1174923,GOOG
2016-10-10,57.91,58.04,0.22448627180107505,0.9786914056721115,3.307464892830745,0.22448627180107505,18.353958826708393,18196509,MSFT
2016-10-07,356.99,357.21,0.061626376088957796,0.9571114190728859,3.7882547559966873,0.061626376088957796,21.14129542621342,789321,BLK
2016-10-07,114.31,114.06,-0.21870352550083108,0.6497985004847566,3.2439934079278294,-0.21870352550083108,7.599548940819751,24358443,AAPL
2016-10-07,201.0,196.61,-2.1840796019900433,0.509922256255576,6.224532224532224,-2.1840796019900433,-27.239958398315245,3493018,TSLA
2016-10-07,779.66,775.08,-0.5874355488289674,0.38004659327294427,2.6676125336295793,-0.5874355488289674,0.49240586300065503,933158,GOOG
2016-10-07,57.85,57.8,-0.08643042350908256,0.7526186790053543,3.307464892830745,-0.08643042350908256,18.129472554907316,20089020,MSFT
2016-10-06,358.25,356.8,-0.4047452896022299,0.6052771569181707,3.7882547559966873,-0.4047452896022299,21.079669050124462,707818,BLK
2016-10-06,113.7,113.89,0.16710642040457144,0.9169028554301296,3.2439934079278294,0.16710642040457144,7.818252466320582,28779313,AAPL
2016-10-06,202.46,201.0,-0.7211300997727985,1.133002257017856,6.224532224532224,-0.7211300997727985,-25.055878796325203,4703402,TSLA
2016-10-06,779.0,776.86,-0.27471116816431146,0.5548261731156113,2.6676125336295793,-0.27471116816431146,1.0798414118296225,1070692,GOOG
2016-10-06,57.74,57.74,0.0,0.8095637832404443,3.307464892830745,0.0,18.2159029784164,16212611,MSFT
2016-10-05,357.63,358.24,0.17056734613986904,1.0534618534870992,3.7882547559966873,0.17056734613986904,21.48441433972669,705789,BLK
2016-10-05,113.4,113.05,-0.30864197530864945,0.5968595851938753,3.2439934079278294,-0.30864197530864945,7.651146045916011,21453089,AAPL
2016-10-05,212.24,208.46,-1.781002638522428,0.6921373222602369,6.224532224532224,-1.781002638522428,-24.334748696552403,1877534,TSLA
2016-10-05,779.31,776.47,-0.36442494001102493,0.5078502214366991,2.6676125336295793,-0.36442494001102493,1.354552579993934,1461151,GOOG
2016-10-05,57.29,57.64,0.6109268633269357,1.28795897108684,3.307464892830745,0.6109268633269357,18.2159029784164,16726411,MSFT
2016-10-04,360.5,356.03,-1.239944521497927,0.3002809686155501,3.7882547559966873,-1.239944521497927,21.31384699358682,711532,BLK
2016-10-04,113.06,113.0,-0.05306916681408303,0.7581616467294838,3.2439934079278294,-0.05306916681408303,7.959788021224661,29736835,AAPL
2016-10-04,213.1,211.41,-0.7930549038010314,1.0847623412688983,6.224532224532224,-0.7930549038010314,-22.553746058029976,3541481,TSLA
2016-10-04,776.03,776.43,0.051544399056734566,0.7979634883329021,2.6676125336295793,0.051544399056734566,1.7189775200049588,1201350,GOOG
2016-10-04,57.27,57.24,-0.052383446830803454,0.7778315748832224,3.307464892830745,-0.052383446830803454,17.604976115089464,20085874,MSFT
2016-10-03,361.7,360.07,-0.4506497097041735,0.5932973527380022,3.7882547559966873,-0.4506497097041735,22.55379151508475,623195,BLK
2016-10-03,112.71,112.52,-0.16857421701712158,0.6941631735545845,3.2439934079278294,-0.16857421701712158,8.012857188038744,21701760,AAPL
2016-10-03,212.3,213.7,0.6594441827602342,2.282538482391587,6.224532224532224,0.6594441827602342,-21.760691154228944,5999892,TSLA
2016-10-03,774.25,772.56,-0.21827575072651656,0.5805174929269085,2.6676125336295793,-0.21827575072651656,1.6674331209482243,1278821,GOOG
2016-10-03,57.4,57.42,0.03484320557491834,0.8424577216607984,3.307464892830745,0.03484320557491834,17.657359561920266,19189515,MSFT
2016-09-30,359.95,362.46,0.6973190720933438,1.4753917997290082,3.7882547559966873,0.6973190720933438,23.004441224788923,580414,BLK
2016-09-30,112.46,113.05,0.5246309799039689,1.2612399245965598,3.2439934079278294,0.5246309799039689,8.181431405055866,36379106,AAPL
2016-09-30,202.21,204.03,0.9000543988922373,2.612525728648208,6.224532224532224,0.9000543988922373,-22.420135336989176,2586273,TSLA
2016-09-30,776.33,777.29,0.12365875336518267,0.8510934566884464,2.6676125336295793,0.12365875336518267,1.8857088716747408,1585333,GOOG
2016-09-30,57.57,57.6,0.052110474205317246,0.8839747440184015,3.307464892830745,0.052110474205317246,17.622516356345347,29910788,MSFT
2016-09-29,360.0,357.23,-0.7694444444444394,0.44271167663269045,3.7882547559966873,-0.7694444444444394,22.30712215269558,665567,BLK
2016-09-29,113.16,112.18,-0.8660303994344202,0.4184372955629598,3.2439934079278294,-0.8660303994344202,7.656800425151896,35886990,AAPL
2016-09-29,205.6,200.7,-2.3832684824902755,0.35627671538769146,6.224532224532224,-2.3832684824902755,-23.320189735881414,2727029,TSLA
2016-09-29,781.44,775.01,-0.8228398853398935,0.297047924128624,2.6676125336295793,-0.8228398853398935,1.762050118309558,1314746,GOOG
2016-09-29,57.81,57.4,-0.7092198581560347,0.40135351148150095,3.307464892830745,-0.7092198581560347,17.57040588214003,25463536,MSFT
2016-09-28,363.78,361.68,-0.577271977568851,0.5390722206044672,3.7882547559966873,-0.577271977568851,23.07656659714002,503352,BLK
2016-09-28,113.69,113.95,0.2286920573489358,0.9794032526359402,3.2439934079278294,0.2286920573489358,8.522830824586316,29641085,AAPL
2016-09-28,207.51,206.27,-0.597561563298145,1.1942579074615365,6.224532224532224,-0.597561563298145,-20.936921253391137,2088374,TSLA
2016-09-28,777.85,781.56,0.47695571125537345,1.0958509796310676,2.6676125336295793,0.47695571125537345,2.5848900036494515,1109834,GOOG
2016-09-28,57.88,58.03,0.25915687629578193,1.016627739627578,3.307464892830745,0.25915687629578193,18.279625740296066,20536400,MSFT
2016-09-27,359.0,361.79,0.7771587743732647,1.561352727915655,3.7882547559966873,0.7771587743732647,23.65383857470887,496246,BLK
2016-09-27,113.0,113.09,0.07964601769911807,0.8475733388084897,3.2439934079278294,0.07964601769911807,8.294138767237381,24607412,AAPL
2016-09-27,209.65,205.81,-1.83162413546387,0.6663288972473557,6.224532224532224,-1.83162413546387,-20.33935969009299,3373180,TSLA
2016-09-27,775.5,783.01,0.9684074790457757,1.4120285263102692,2.6676125336295793,0.9684074790457757,2.107934292394078,1153247,GOOG
2016-09-27,56.93,57.95,1.791673985596352,2.148986505444713,3.307464892830745,1.791673985596352,18.020468864000282,28065071,MSFT
2016-09-26,363.0,360.7,-0.6336088154270004,0.5031650497402289,3.7882547559966873,-0.6336088154270004,22.876679800335605,487031,BLK
2016-09-26,111.64,112.88,1.1107130060910022,1.7526586935535797,3.2439934079278294,1.1107130060910022,8.214492749538262,29869442,AAPL
2016-09-26,206.5,208.99,1.2058111380145322,2.7721883614556226,6.224532224532224,1.2058111380145322,-18.50773555462912,2394358,TSLA
2016-09-26,782.74,774.21,-1.0897616066637674,0.23021290710686093,2.6676125336295793,-1.0897616066637674,1.1395268133483025,1533206,GOOG
2016-09-26,57.08,56.9,-0.31534688156972623,0.5363802365588659,3.307464892830745,-0.31534688156972623,16.22879487840393,21688720,MSFT
2016-09-23,372.09,365.65,-1.7307640624580072,0.18766217152231143,3.7882547559966873,-1.7307640624580072,23.510288615762605,549728,BLK
2016-09-23,114.42,112.71,-1.4944939695857438,0.23199685507653076,3.2439934079278294,-1.4944939695857438,7.1037797434472605,52481151,AAPL
2016-09-23,205.99,207.45,0.7087722704985578,2.368653353666353,6.224532224532224,0.7087722704985578,-19.713546692643654,2905229,TSLA
2016-09-23,786.59,786.9,0.0394106205265698,0.7851529412035171,2.6676125336295793,0.0394106205265698,2.22928842001207,1411937,GOOG
2016-09-23,57.87,57.43,-0.7603248660791391,0.3684554205831543,3.307464892830745,-0.7603248660791391,16.54414175997366,19955336,MSFT
2016-09-22,373.68,373.87,0.05084564333119186,0.9278381550068446,3.7882547559966873,0.05084564333119186,25.241052678220612,557054,BLK
2016-09-22,114.35,114.62,0.23611718408396176,0.986552883067245,3.2439934079278294,0.23611718408396176,8.598273713033004,31073984,AAPL
2016-09-22,206.4,206.43,0.014534883720930782,1.724457338347689,6.224532224532224,0.014534883720930782,-20.42231896314221,2382902,TSLA
2016-09-22,780.0,787.21,0.9243589743589791,1.3705001047323,2.6676125336295793,0.9243589743589791,2.1898777994855,1486223,GOOG
2016-09-22,57.92,57.82,-0.1726519337016599,0.6814023149623443,3.307464892830745,-0.1726519337016599,17.304466626052797,19822203,MSFT
2016-09-21,367.66,370.37,0.7370940542892834,1.5107751168240255,3.7882547559966873,0.7370940542892834,25.19020703488942,488051,BLK
2016-09-21,113.85,113.55,-0.2635046113306958,0.6128090485682433,3.2439934079278294,-0.2635046113306958,8.362156528949042,36003185,AAPL
2016-09-21,206.37,205.22,-0.5572515384988155,1.2431296258534086,6.224532224532224,-0.5572515384988155,-20.43685384686314,2633503,TSLA
2016-09-21,772.66,776.22,0.46074599435716346,1.0795102577114277,2.6676125336295793,0.46074599435716346,1.265518825126521,1167810,GOOG
2016-09-21,57.51,57.76,0.4347070074769605,1.1375922964916085,3.307464892830745,0.4347070074769605,17.477118559754455,33707272,MSFT
2016-09-20,371.81,365.71,-1.6406228987924,0.2117944025877612,3.7882547559966873,-1.6406228987924,24.453112980600135,462035,BLK
2016-09-20,113.05,113.57,0.45997346306943476,1.2305574848676035,3.2439934079278294,0.45997346306943476,8.625661140279737,34514269,AAPL
2016-09-20,206.85,204.64,-1.068407058254778,0.8778307493587025,6.224532224532224,-1.068407058254778,-19.879602308364326,2410488,TSLA
2016-09-20,769.0,771.41,0.3133940182054575,0.9782458547416504,2.6676125336295793,0.3133940182054575,0.8047728307693576,978631,GOOG
2016-09-20,57.35,56.81,-0.9415867480383594,0.33935264793961645,3.307464892830745,-0.9415867480383594,17.042411552277496,17383982,MSFT
2016-09-19,368.87,367.96,-0.24669937918508555,0.7080502045370721,3.7882547559966873,-0.24669937918508555,26.093735879392536,547788,BLK
2016-09-19,115.19,113.58,-1.3976907717683822,0.2547255711028973,3.2439934079278294,-1.3976907717683822,8.165687677210302,47023046,AAPL
2016-09-19,207.0,206.34,-0.3188405797101433,1.4983702346663477,6.224532224532224,-0.3188405797101433,-18.81119525010955,2299498,TSLA
2016-09-19,772.42,765.7,-0.8699930089847381,0.2808289748174395,2.6676125336295793,-0.8699930089847381,0.49137881256390004,1172824,GOOG
2016-09-19,57.27,56.93,-0.5936790640824225,0.434303955588084,3.307464892830745,-0.5936790640824225,17.983998300315857,20937104,MSFT
2016-09-16,362.64,365.97,0.9182660489742006,1.740223968707866,3.7882547559966873,0.9182660489742006,26.34043525857762,1122310,BLK
2016-09-16,115.12,114.92,-0.17373175816539507,0.6884906576609898,3.2439934079278294,-0.17373175816539507,9.563378448978684,79886911,AAPL
2016-09-16,200.42,205.4,2.484781957888443,4.025242323570131,6.224532224532224,2.484781957888443,-18.492354670399404,3107808,TSLA
2016-09-16,769.75,768.88,-0.113023708996428,0.6608379842425721,2.6676125336295793,-0.113023708996428,1.3613718215486381,2049338,GOOG
2016-09-16,57.63,57.25,-0.6593787957660985,0.41803306797313017,3.307464892830745,-0.6593787957660985,18.57767736439828,44606965,MSFT
2016-09-15,360.7,365.5,1.3307457721097897,2.03125653845412,3.7882547559966873,1.3307457721097897,25.42216920960342,592479,BLK
2016-09-15,113.86,115.57,1.501844370279285,2.245500806216061,3.2439934079278294,1.501844370279285,9.73711020714408,90613177,AAPL
2016-09-15,196.49,200.42,2.0001017863504393,3.511760817235003,6.224532224532224,2.0001017863504393,-20.977136628287848,3085115,TSLA
2016-09-15,762.89,771.76,1.1626840042470088,1.5865530065586408,2.6676125336295793,1.1626840042470088,1.474395530545066,1346751,GOOG
2016-09-15,56.15,57.19,1.8521816562778257,2.2621324676454906,3.307464892830745,1.8521816562778257,19.23705616016438,27062614,MSFT
2016-09-14,361.78,360.7,-0.2985239648405064,0.6834333543048308,3.7882547559966873,-0.2985239648405064,24.09142343749363,394517,BLK
2016-09-14,108.73,111.77,2.79591649038903,2.9544931457255323,3.2439934079278294,2.79591649038903,8.235265836864794,112340318,AAPL
2016-09-14,195.75,196.41,0.33716475095785264,1.9894482712633517,6.224532224532224,0.33716475095785264,-22.977238414638286,2259231,TSLA
2016-09-14,759.61,762.49,0.37914192809467956,1.0246093403430312,2.6676125336295793,0.37914192809467956,0.31171152629805726,1094490,GOOG
2016-09-14,56.39,56.26,-0.23053732931371265,0.6417216308957304,3.307464892830745,-0.23053732931371265,17.384874503886554,24274273,MSFT
2016-09-13,365.57,360.91,-1.2747216675328852,0.28627512201917515,3.7882547559966873,-1.2747216675328852,24.389947402334137,689239,BLK
2016-09-13,107.51,107.95,0.4092642544879525,1.1552103301266556,3.2439934079278294,0.4092642544879525,5.4393493464757645,62176190,AAPL
2016-09-13,197.06,196.05,-0.51253425352684,1.2811359294176619,6.224532224532224,-0.51253425352684,-23.31440316559614,3589379,TSLA
2016-09-13,764.48,759.69,-0.6265696944328123,0.3699164350349235,2.6676125336295793,-0.6265696944328123,-0.0674304017966223,1395046,GOOG
2016-09-13,56.5,56.53,0.053097345132745374,0.8912083463646022,3.307464892830745,0.053097345132745374,17.615411833200266,30130213,MSFT
2016-09-12,360.0,368.1,2.250000000000006,2.780949082822177,3.7882547559966873,2.250000000000006,25.66466906986702,868690,BLK
2016-09-12,102.65,105.44,2.7179736970287305,2.907189255986172,3.2439934079278294,2.7179736970287305,5.030085091987812,45292770,AAPL
2016-09-12,195.0,198.3,1.692307692307698,3.1531124529518153,6.224532224532224,1.692307692307698,-22.8018689120693,3715161,TSLA
2016-09-12,755.13,769.02,1.8394183782924776,2.071397881790967,2.6676125336295793,1.8394183782924776,0.55913929263619,1310986,GOOG
2016-09-12,56.0,57.05,1.8749999999999951,2.3133763190664487,3.307464892830745,1.8749999999999951,17.56231448806752,29302962,MSFT
2016-09-09,369.66,362.18,-2.0234810366282576,0.15318330827589632,3.7882547559966873,-2.0234810366282576,23.414669069867013,648209,BLK
2016-09-09,104.64,103.13,-1.4430428134556623,0.24721332161370013,3.2439934079278294,-1.4430428134556623,2.3121113949590812,46556984,AAPL
2016-09-09,199.09,194.47,-2.320558541363205,0.39410946975646016,6.224532224532224,-2.320558541363205,-24.494176604376996,3756992,TSLA
2016-09-09,770.1,759.66,-1.3556680950525974,0.18643886478016647,2.6676125336295793,-1.3556680950525974,-1.2802790856562876,1885496,GOOG
2016-09-09,56.79,56.21,-1.0213065680577538,0.31445263030505605,3.307464892830745,-1.0213065680577538,15.687314488067525,35113934,MSFT
2016-09-08,372.02,372.38,0.09676899091447064,0.9959699776774338,3.7882547559966873,0.09676899091447064,25.43815010649527,380102,BLK
2016-09-08,107.25,105.52,-1.6130536130536166,0.22393986613273098,3.2439934079278294,-1.6130536130536166,3.7551542084147433,53002026,AAPL
2016-09-08,199.55,197.36,-1.09746930593836,0.8448557101721056,6.224532224532224,-1.09746930593836,-22.17361806301379,3377946,TSLA
2016-09-08,778.59,775.32,-0.4199899818903379,0.4664236851520071,2.6676125336295793,-0.4199899818903379,0.07538900939630988,1270264,GOOG
2016-09-08,57.63,57.43,-0.34704147145584385,0.512210608891347,3.307464892830745,-0.34704147145584385,16.708621056125278,20146083,MSFT
2016-09-07,369.86,373.54,0.9949710701346473,1.794317326038737,3.7882547559966873,0.9949710701346473,25.341381115580802,378740,BLK
2016-09-07,107.83,108.36,0.4915144208476316,1.2509769178799075,3.2439934079278294,0.4915144208476316,5.36820782146836,42364328,AAPL
2016-09-07,205.5,201.71,-1.8442822384428186,0.6407350799081319,6.224532224532224,-1.8442822384428186,-21.07614875707543,3640923,TSLA
